id,channel,title,game,viewers,date
473032,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,10132,1542948833665
473077,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1736,1542948833782
473178,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19156,1542948894713
473182,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,10132,1542948894726
473227,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1744,1542948894861
473328,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19123,1542948955648
473332,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,10230,1542948955656
473284,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,55,1542948933741
473434,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542948994612
473584,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542949055836
473378,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1730,1542948955776
473478,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19123,1542949016534
473481,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9983,1542949016545
473526,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1727,1542949016679
473628,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,18949,1542949077566
473631,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9796,1542949077699
473734,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949116338
473884,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949177209
474034,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949237716
473676,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1725,1542949079457
473778,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,18949,1542949140234
473781,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9725,1542949140240
473826,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1712,1542949140355
473928,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,18998,1542949201178
473931,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9568,1542949201262
473977,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1692,1542949201428
474078,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,18996,1542949262178
474082,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9382,1542949262191
474184,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949298142
474334,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542949358755
474122,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1780,1542949262313
474227,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19068,1542949323146
474232,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9370,1542949323159
474271,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1798,1542949323295
474377,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19081,1542949384143
474382,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9277,1542949384158
474423,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1768,1542949384309
474527,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19184,1542949445688
474532,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9277,1542949445907
474574,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1768,1542949447823
474484,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,48,1542949419324
474634,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949480199
474784,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949541560
474677,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19201,1542949509090
474682,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9176,1542949509213
474725,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1695,1542949509427
474827,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19102,1542949570214
474832,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9131,1542949570229
474874,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1691,1542949570380
474934,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,53,1542949602089
475084,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542949662843
475234,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,57,1542949723735
474977,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19167,1542949631127
474982,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9026,1542949631357
475025,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1679,1542949631494
475127,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19167,1542949692274
475132,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,9017,1542949692285
475176,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1662,1542949692534
475278,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19242,1542949754664
475282,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8930,1542949754852
475384,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,57,1542949785357
475534,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542949846628
475325,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1719,1542949756862
475428,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19235,1542949819744
475432,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8870,1542949819759
475474,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1698,1542949819890
475578,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19208,1542949880676
475582,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8892,1542949880689
475624,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1682,1542949880851
475728,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19240,1542949941805
475732,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8747,1542949941819
475684,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,55,1542949907143
475834,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,43,1542949968096
475984,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950029403
475773,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1702,1542949941948
475878,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19357,1542950004312
475882,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8730,1542950004327
475923,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1700,1542950004448
476028,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19341,1542950065172
476032,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8658,1542950065184
476134,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542950090240
476284,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950151519
476434,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950212334
476074,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1676,1542950065291
476178,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19381,1542950126032
476184,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8602,1542950126050
476224,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1676,1542950126193
476328,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19271,1542950186978
476335,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8444,1542950186994
476375,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1671,1542950187089
476478,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19282,1542950247827
476485,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8378,1542950247847
476584,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950273880
476734,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542950335149
476524,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1671,1542950247963
476628,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19211,1542950308764
476636,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8293,1542950309155
476675,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1683,1542950310938
476778,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19200,1542950372470
476785,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8283,1542950372796
476826,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1686,1542950374701
476928,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19224,1542950437762
476934,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8208,1542950437793
476884,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542950396026
477034,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950457400
477184,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542950518010
476974,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1714,1542950437918
477078,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19176,1542950498677
477084,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8122,1542950498696
477124,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1695,1542950498840
477228,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19166,1542950559731
477234,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8164,1542950559746
477334,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542950578585
477484,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,45,1542950639048
477634,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542950699649
477274,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1686,1542950559844
477378,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19151,1542950620752
477384,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8124,1542950620777
477424,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1697,1542950620921
477528,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19131,1542950681576
477535,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8064,1542950681596
477576,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1659,1542950681706
477784,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542950760511
477934,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542950821816
477678,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19117,1542950742357
477685,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8071,1542950742396
477725,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1651,1542950742537
477828,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19177,1542950803268
477835,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8055,1542950803596
477875,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1672,1542950805361
477978,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19177,1542950868330
477985,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8071,1542950868346
478026,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1659,1542950868436
478128,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19247,1542950929181
478135,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8036,1542950929199
478084,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542950882346
478235,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,46,1542950942940
478385,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542951003439
478177,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1658,1542950929322
478278,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19168,1542950989965
478285,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8036,1542950989980
478326,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1662,1542950990102
478428,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19024,1542951050902
478434,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7983,1542951050920
478535,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542951064004
478685,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542951124537
478835,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,46,1542951185202
478475,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1656,1542951052436
478578,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19033,1542951115286
478584,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7983,1542951115314
478625,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1670,1542951115446
478728,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19147,1542951176233
478734,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8035,1542951176244
478776,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1638,1542951176341
478878,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19147,1542951237132
478884,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8050,1542951237155
478926,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1671,1542951237285
478985,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542951246073
479135,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,41,1542951307206
479028,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19309,1542951298106
479034,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8092,1542951298388
479078,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1630,1542951300315
479178,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19347,1542951363287
479184,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8163,1542951363301
479228,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1625,1542951363401
479328,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19381,1542951424163
479334,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8206,1542951424416
479285,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,56,1542951368183
479435,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,56,1542951429814
479585,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542951491001
479378,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1634,1542951424802
479478,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19293,1542951485951
479483,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8177,1542951485973
479528,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1636,1542951486172
479628,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19411,1542951546857
479633,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8148,1542951546867
479676,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1626,1542951546975
479778,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19419,1542951607756
479783,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,8065,1542951607973
479735,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,57,1542951551503
479885,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542951612366
480034,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542951673472
479825,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1626,1542951609853
479928,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19445,1542951671612
479933,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7960,1542951671630
479978,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1623,1542951671783
480081,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19331,1542951735481
480090,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7945,1542951735705
480050,avew1004,(더위먹은개구리) 5급 하린이 전설런~,Hearthstone,5,1542951673512
480093,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,55,1542951735753
480234,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,50,1542951797011
480151,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1624,1542951737631
480253,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19284,1542951798428
480258,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7967,1542951798447
480298,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1631,1542951798573
480403,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19261,1542951859324
480408,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7803,1542951859339
480384,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542951857569
480534,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542951918109
480684,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,51,1542951978583
480450,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1638,1542951859436
480553,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19302,1542951920189
480558,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7763,1542951920202
480600,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1605,1542951920309
480703,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19245,1542951980999
480708,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7786,1542951981015
480834,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,52,1542952039071
480984,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542952099594
481134,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542952160062
480749,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1599,1542951981145
480853,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19248,1542952041855
480858,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7782,1542952041872
480899,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1609,1542952042005
481003,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19125,1542952102694
481008,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7592,1542952102710
481050,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1610,1542952102825
481153,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19164,1542952163520
481158,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7588,1542952163541
481200,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1606,1542952163677
481284,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542952220606
481434,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542952281113
481583,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,47,1542952341632
481303,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19023,1542952224432
481308,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7539,1542952224447
481351,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1597,1542952224555
481453,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19024,1542952285205
481458,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7458,1542952285224
481501,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1592,1542952285352
481603,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19048,1542952346093
481609,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7297,1542952346110
481599,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,5,1542952341667
481733,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,49,1542952402079
481750,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,4,1542952402118
481883,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,44,1542952462537
481650,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1601,1542952346216
481753,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19033,1542952406975
481759,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7265,1542952406996
481798,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,1614,1542952407099
481903,xqcow,scuffed thursday ~ thank you 🦃 🦃 🦃 🦃 ,Welcome to the Game II,19037,1542952467775
481910,giantwaffle,Thanksgiving with Waffle | @GiantWaffle,Just Chatting,7181,1542952467794
481900,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952462572
482033,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,46,1542952522994
482050,missing_talent,Post Turkey Day. With My Champagne----20 Followers Away From Le Dream,Hearthstone,3,1542952523033
482183,bustaj,"Top 100 NA climbing EU ladder with combo priest [I'm CANADIAN, it's not Thanksgiving for us]",Hearthstone,54,1542952583507
